Timestamp,Price,Volume,DataType,Correction,MarketState
20260615 12:00:07.920,30562.00,2,A,R,N
20260615 12:00:07.920,30561.25,2,B,R,N
20260615 12:00:07.920,30562.00,1,A,R,N
20260615 12:00:07.920,30561.25,1,B,R,N
20260615 12:00:07.920,30562.00,2,A,R,N
20260615 12:00:07.920,30561.25,2,B,R,N
20260615 12:00:07.920,30561.25,3,B,R,N
20260615 12:00:07.932,30562.00,1,T,R,N
20260615 12:00:07.932,30562.00,1,A,R,N
20260615 12:00:07.932,30562.25,3,A,R,N
20260615 12:00:07.940,30561.50,1,B,R,N
20260615 12:00:07.940,30562.25,2,A,R,N
20260615 12:00:07.940,30562.25,1,A,R,N
20260615 12:00:07.940,30561.50,2,B,R,N
20260615 12:00:07.940,30562.25,2,A,R,N
20260615 12:00:07.940,30561.50,1,B,R,N
20260615 12:00:07.940,30562.25,3,A,R,N
20260615 12:00:07.948,30562.25,1,T,R,N
20260615 12:00:07.948,30562.25,1,T,R,N
20260615 12:00:07.948,30562.50,1,T,R,N
20260615 12:00:07.948,30562.50,2,T,R,N
20260615 12:00:07.948,30562.75,3,A,R,N
20260615 12:00:07.948,30561.50,2,B,R,N
20260615 12:00:07.948,30561.75,1,B,R,N
20260615 12:00:07.948,30561.75,2,B,R,N
20260615 12:00:07.948,30562.75,1,T,R,N
20260615 12:00:07.948,30562.75,1,T,R,N
20260615 12:00:07.948,30562.75,1,T,R,N
20260615 12:00:07.948,30562.75,1,A,R,N
20260615 12:00:07.948,30561.75,1,B,R,N
20260615 12:00:07.948,30562.75,5,T,R,N
20260615 12:00:07.952,30563.00,1,A,R,N
20260615 12:00:07.952,30561.75,2,B,R,N
20260615 12:00:07.952,30561.75,3,B,R,N
20260615 12:00:07.952,30561.75,4,B,R,N
20260615 12:00:07.952,30562.00,1,B,R,N
20260615 12:00:07.952,30562.00,2,B,R,N
20260615 12:00:07.952,30563.25,3,A,R,N
20260615 12:00:07.952,30562.00,3,B,R,N
20260615 12:00:07.952,30562.00,4,B,R,N
20260615 12:00:07.952,30562.25,1,B,R,N
20260615 12:00:07.952,30562.25,2,B,R,N
20260615 12:00:07.952,30563.25,2,A,R,N
20260615 12:00:07.952,30562.25,3,B,R,N
20260615 12:00:07.952,30562.50,1,B,R,N
20260615 12:00:07.952,30562.50,2,B,R,N
20260615 12:00:07.952,30563.25,1,A,R,N
20260615 12:00:07.956,30562.50,1,B,R,N
20260615 12:00:07.956,30563.50,3,A,R,N
20260615 12:00:07.956,30562.50,2,B,R,N
20260615 12:00:07.956,30562.50,3,B,R,N
20260615 12:00:07.956,30563.50,2,A,R,N
20260615 12:00:07.956,30562.50,2,B,R,N
20260615 12:00:07.956,30562.75,1,B,R,N
20260615 12:00:07.956,30562.75,2,B,R,N
20260615 12:00:07.964,30562.75,3,B,R,N
20260615 12:00:07.964,30562.75,4,B,R,N
20260615 12:00:07.976,30562.75,3,B,R,N
20260615 12:00:07.976,30563.50,3,A,R,N
20260615 12:00:07.980,30563.50,2,A,R,N
20260615 12:00:08.016,30562.75,4,B,R,N
20260615 12:00:08.024,30562.75,1,T,R,N
20260615 12:00:08.024,30562.75,1,T,R,N
20260615 12:00:08.024,30562.75,2,B,R,N
20260615 12:00:08.024,30562.75,1,B,R,N
20260615 12:00:08.024,30562.75,2,B,R,N
20260615 12:00:08.024,30562.75,3,B,R,N
20260615 12:00:08.024,30562.75,4,B,R,N
20260615 12:00:08.024,30563.50,2,T,R,N
20260615 12:00:08.024,30563.75,1,A,R,N
20260615 12:00:08.024,30563.00,1,B,R,N
20260615 12:00:08.024,30563.00,2,B,R,N
20260615 12:00:08.028,30563.25,1,B,R,N
20260615 12:00:08.028,30564.00,2,A,R,N
20260615 12:00:08.028,30563.25,2,B,R,N
20260615 12:00:08.032,30563.25,1,B,R,N
20260615 12:00:08.036,30563.25,2,B,R,N
20260615 12:00:08.036,30564.00,1,A,R,N
20260615 12:00:08.036,30564.25,1,A,R,N
20260615 12:00:08.036,30564.50,1,A,R,N
20260615 12:00:08.036,30564.50,2,A,R,N
20260615 12:00:08.036,30563.50,1,B,R,N
20260615 12:00:08.036,30563.50,2,B,R,N
20260615 12:00:08.036,30564.25,1,A,R,N
20260615 12:00:08.036,30563.50,1,B,R,N
20260615 12:00:08.072,30563.25,2,B,R,N
20260615 12:00:08.072,30563.25,3,B,R,N
20260615 12:00:08.072,30563.50,1,B,R,N
20260615 12:00:08.136,30564.00,1,A,R,N
20260615 12:00:08.136,30563.25,4,B,R,N
20260615 12:00:08.136,30563.25,3,B,R,N
20260615 12:00:08.136,30564.00,2,A,R,N
20260615 12:00:08.136,30563.25,2,B,R,N
20260615 12:00:08.136,30563.25,4,B,R,N
20260615 12:00:08.136,30564.00,3,A,R,N
20260615 12:00:08.136,30563.25,2,B,R,N
20260615 12:00:08.136,30563.25,3,B,R,N
20260615 12:00:08.136,30563.25,2,B,R,N
20260615 12:00:08.136,30563.25,1,B,R,N
20260615 12:00:08.136,30563.75,1,A,R,N
20260615 12:00:08.136,30563.75,2,A,R,N
20260615 12:00:08.136,30563.25,1,T,R,N
20260615 12:00:08.136,30563.00,2,B,R,N
20260615 12:00:08.140,30563.25,1,A,R,N
20260615 12:00:08.140,30563.00,1,B,R,N
20260615 12:00:08.140,30563.25,1,T,R,N
20260615 12:00:08.140,30563.50,1,A,R,N
20260615 12:00:08.140,30563.00,1,T,R,N
20260615 12:00:08.140,30562.75,3,B,R,N
20260615 12:00:08.140,30562.75,2,B,R,N
20260615 12:00:08.140,30563.50,2,A,R,N
20260615 12:00:08.140,30563.00,1,B,R,N
20260615 12:00:08.140,30563.50,1,A,R,N
20260615 12:00:08.140,30563.75,2,A,R,N
20260615 12:00:08.140,30562.75,2,B,R,N
20260615 12:00:08.140,30562.75,3,B,R,N
20260615 12:00:08.140,30563.00,1,B,R,N
20260615 12:00:08.140,30562.75,3,B,R,N
20260615 12:00:08.140,30563.50,1,A,R,N
20260615 12:00:08.140,30562.75,2,B,R,N
20260615 12:00:08.140,30563.00,1,B,R,N
20260615 12:00:08.140,30563.75,2,A,R,N
20260615 12:00:08.144,30563.50,1,A,R,N
20260615 12:00:08.144,30563.75,2,A,R,N
20260615 12:00:08.144,30563.50,1,A,R,N
20260615 12:00:08.144,30563.00,1,T,R,N
20260615 12:00:08.144,30562.75,3,B,R,N
20260615 12:00:08.144,30562.75,2,B,R,N
20260615 12:00:08.144,30562.75,3,B,R,N
20260615 12:00:08.148,30562.75,2,B,R,N
20260615 12:00:08.148,30562.75,3,B,R,N
20260615 12:00:08.148,30562.75,2,B,R,N
20260615 12:00:08.148,30562.75,3,B,R,N
20260615 12:00:08.148,30562.75,4,B,R,N
20260615 12:00:08.148,30563.50,2,A,R,N
20260615 12:00:08.148,30563.50,1,A,R,N
20260615 12:00:08.148,30562.75,3,B,R,N
20260615 12:00:08.148,30562.75,2,B,R,N
20260615 12:00:08.148,30562.75,3,B,R,N
20260615 12:00:08.156,30562.75,2,B,R,N
20260615 12:00:08.156,30563.50,2,A,R,N
20260615 12:00:08.156,30562.75,1,B,R,N
20260615 12:00:08.156,30563.50,3,A,R,N
20260615 12:00:08.156,30562.75,2,B,R,N
20260615 12:00:08.156,30562.75,1,B,R,N
20260615 12:00:08.156,30563.50,2,A,R,N
20260615 12:00:08.156,30563.50,1,A,R,N
20260615 12:00:08.156,30562.75,2,B,R,N
20260615 12:00:08.156,30562.75,3,B,R,N
20260615 12:00:08.156,30563.50,2,A,R,N
20260615 12:00:08.172,30562.75,2,B,R,N
20260615 12:00:08.172,30563.25,1,A,R,N
20260615 12:00:08.172,30562.75,1,B,R,N
20260615 12:00:08.172,30562.50,3,B,R,N
20260615 12:00:08.172,30563.50,2,A,R,N
20260615 12:00:08.172,30562.75,1,B,R,N
20260615 12:00:08.172,30563.50,1,A,R,N
20260615 12:00:08.172,30562.75,2,B,R,N
20260615 12:00:08.184,30562.75,1,T,R,N
20260615 12:00:08.184,30562.75,1,T,R,N
20260615 12:00:08.184,30562.50,3,B,R,N
20260615 12:00:08.184,30563.25,1,A,R,N
20260615 12:00:08.184,30562.50,2,B,R,N
20260615 12:00:08.184,30562.50,1,B,R,N
20260615 12:00:08.184,30563.25,2,A,R,N
20260615 12:00:08.184,30562.25,3,B,R,N
20260615 12:00:08.184,30562.25,2,B,R,N
20260615 12:00:08.184,30563.00,1,A,R,N
20260615 12:00:08.184,30563.00,1,T,R,N
20260615 12:00:08.184,30563.25,3,A,R,N
20260615 12:00:08.184,30562.25,3,B,R,N
20260615 12:00:08.184,30562.50,1,B,R,N
20260615 12:00:08.184,30562.25,3,B,R,N
20260615 12:00:08.184,30563.25,2,A,R,N
20260615 12:00:08.184,30563.25,1,A,R,N
20260615 12:00:08.184,30562.50,1,B,R,N
20260615 12:00:08.184,30563.50,2,A,R,N
20260615 12:00:08.184,30562.50,2,B,R,N
20260615 12:00:08.216,30563.50,1,T,R,N
20260615 12:00:08.216,30563.50,1,A,R,N
20260615 12:00:08.216,30562.75,1,B,R,N
20260615 12:00:08.216,30563.50,2,A,R,N
20260615 12:00:08.228,30562.75,2,B,R,N
20260615 12:00:08.228,30562.75,3,B,R,N
20260615 12:00:08.228,30563.50,1,A,R,N
20260615 12:00:08.228,30563.75,3,A,R,N
20260615 12:00:08.232,30563.75,1,T,R,N
20260615 12:00:08.232,30563.75,1,T,R,N
20260615 12:00:08.232,30563.75,1,A,R,N
20260615 12:00:08.236,30562.75,2,B,R,N
20260615 12:00:08.236,30563.75,2,A,R,N
20260615 12:00:08.240,30563.50,1,A,R,N
20260615 12:00:08.240,30563.50,2,A,R,N
20260615 12:00:08.240,30562.75,1,B,R,N
20260615 12:00:08.240,30562.50,1,B,R,N
20260615 12:00:08.240,30562.50,2,B,R,N
20260615 12:00:08.240,30562.75,1,B,R,N
20260615 12:00:08.244,30563.50,3,A,R,N
20260615 12:00:08.284,30562.75,2,B,R,N
20260615 12:00:08.284,30563.50,2,A,R,N
20260615 12:00:08.300,30563.50,1,A,R,N
20260615 12:00:08.300,30563.75,3,A,R,N
20260615 12:00:08.388,30563.50,1,A,R,N
20260615 12:00:08.392,30563.50,2,A,R,N
20260615 12:00:08.392,30563.25,1,A,R,N
20260615 12:00:08.392,30562.75,1,B,R,N
20260615 12:00:08.392,30562.50,2,B,R,N
20260615 12:00:08.400,30563.25,2,A,R,N
20260615 12:00:08.400,30562.50,1,B,R,N
20260615 12:00:08.400,30563.25,3,A,R,N
20260615 12:00:08.400,30563.25,2,A,R,N
20260615 12:00:08.400,30562.25,2,B,R,N
20260615 12:00:08.400,30563.00,1,A,R,N
20260615 12:00:08.400,30563.25,2,A,R,N
20260615 12:00:08.412,30563.00,1,A,R,N
20260615 12:00:08.412,30562.25,3,B,R,N
20260615 12:00:08.416,30563.25,2,A,R,N
20260615 12:00:08.416,30562.25,4,B,R,N
20260615 12:00:08.424,30562.50,1,B,R,N
20260615 12:00:08.424,30562.50,2,B,R,N
20260615 12:00:08.424,30562.50,3,B,R,N
20260615 12:00:08.424,30563.25,1,A,R,N
20260615 12:00:08.464,30562.50,4,B,R,N
20260615 12:00:08.464,30562.50,3,B,R,N
20260615 12:00:08.464,30562.50,2,B,R,N
20260615 12:00:08.480,30563.50,4,A,R,N
20260615 12:00:08.480,30563.25,1,A,R,N
20260615 12:00:08.480,30562.50,3,B,R,N
20260615 12:00:08.480,30562.50,2,B,R,N
20260615 12:00:08.488,30563.25,2,A,R,N
20260615 12:00:08.488,30562.50,1,B,R,N
20260615 12:00:08.524,30563.25,1,T,R,N
20260615 12:00:08.524,30563.25,1,A,R,N
20260615 12:00:08.524,30562.50,2,B,R,N
20260615 12:00:08.572,30563.50,4,A,R,N
20260615 12:00:08.572,30562.50,3,B,R,N
20260615 12:00:08.572,30562.75,1,B,R,N
20260615 12:00:08.576,30562.75,2,B,R,N
20260615 12:00:08.576,30562.75,1,T,R,N
20260615 12:00:08.576,30562.75,1,T,R,N
20260615 12:00:08.576,30562.50,3,B,R,N
20260615 12:00:08.576,30563.25,1,A,R,N
20260615 12:00:08.576,30562.50,2,B,R,N
20260615 12:00:08.576,30562.50,1,B,R,N
20260615 12:00:08.576,30563.25,2,A,R,N
20260615 12:00:08.576,30562.25,4,B,R,N
20260615 12:00:08.576,30562.25,3,B,R,N
20260615 12:00:08.576,30562.25,4,B,R,N
20260615 12:00:08.576,30562.25,3,B,R,N
20260615 12:00:08.576,30563.25,3,A,R,N
20260615 12:00:08.576,30563.00,1,A,R,N
20260615 12:00:08.576,30562.50,1,B,R,N
20260615 12:00:08.588,30563.25,3,A,R,N
20260615 12:00:08.588,30562.50,2,B,R,N
20260615 12:00:08.588,30562.50,1,B,R,N
20260615 12:00:08.592,30563.00,1,A,R,N
20260615 12:00:08.592,30562.25,3,B,R,N
20260615 12:00:08.592,30562.25,2,B,R,N
20260615 12:00:08.592,30562.25,3,B,R,N
20260615 12:00:08.592,30562.25,4,B,R,N
20260615 12:00:08.592,30562.25,5,B,R,N
20260615 12:00:08.616,30563.25,3,A,R,N
20260615 12:00:08.616,30562.50,1,B,R,N
20260615 12:00:08.616,30562.50,2,B,R,N
20260615 12:00:08.920,30562.50,3,B,R,N
20260615 12:00:08.920,30563.25,1,T,R,N
20260615 12:00:08.920,30563.25,2,A,R,N
20260615 12:00:08.920,30563.25,1,A,R,N
20260615 12:00:08.920,30563.50,4,A,R,N
20260615 12:00:08.920,30562.75,1,B,R,N
20260615 12:00:08.920,30563.50,3,A,R,N
20260615 12:00:08.920,30563.50,4,A,R,N
20260615 12:00:08.920,30562.50,3,B,R,N
20260615 12:00:08.920,30563.25,1,A,R,N
20260615 12:00:08.920,30562.50,2,B,R,N
20260615 12:00:08.920,30562.50,1,B,R,N
20260615 12:00:08.920,30562.25,4,B,R,N
20260615 12:00:08.920,30563.25,2,A,R,N
20260615 12:00:08.920,30562.50,1,B,R,N
20260615 12:00:08.920,30563.25,1,A,R,N
20260615 12:00:08.920,30562.50,2,B,R,N
20260615 12:00:08.920,30562.50,1,B,R,N
20260615 12:00:08.920,30563.25,2,A,R,N
20260615 12:00:08.924,30563.25,3,A,R,N
20260615 12:00:08.932,30563.25,2,A,R,N
20260615 12:00:08.932,30562.50,2,B,R,N
20260615 12:00:08.932,30563.25,1,A,R,N
20260615 12:00:08.948,30562.50,3,B,R,N
20260615 12:00:08.948,30562.50,4,B,R,N
20260615 12:00:08.948,30562.75,1,B,R,N
20260615 12:00:08.948,30562.50,4,B,R,N
20260615 12:00:08.956,30562.50,3,B,R,N
20260615 12:00:08.956,30562.50,2,B,R,N
20260615 12:00:08.956,30563.25,2,A,R,N
20260615 12:00:08.956,30563.25,3,A,R,N
20260615 12:00:08.956,30562.50,1,B,R,N
20260615 12:00:08.956,30562.25,4,B,R,N
20260615 12:00:08.956,30562.50,1,B,R,N
20260615 12:00:08.956,30562.50,2,B,R,N
20260615 12:00:08.956,30562.50,1,B,R,N
20260615 12:00:08.960,30562.50,2,B,R,N
20260615 12:00:08.996,30563.25,2,A,R,N
20260615 12:00:08.996,30563.25,1,A,R,N
20260615 12:00:09.024,30562.50,3,B,R,N
20260615 12:00:09.032,30562.50,2,B,R,N
20260615 12:00:09.032,30562.50,1,B,R,N
20260615 12:00:09.032,30563.25,2,A,R,N
20260615 12:00:09.032,30563.25,3,A,R,N
20260615 12:00:09.032,30562.25,4,B,R,N
20260615 12:00:09.032,30562.25,3,B,R,N
20260615 12:00:09.036,30563.00,1,A,R,N
20260615 12:00:09.036,30563.00,2,A,R,N
20260615 12:00:09.036,30562.25,2,B,R,N
20260615 12:00:09.036,30562.25,1,B,R,N
20260615 12:00:09.036,30562.75,1,A,R,N
20260615 12:00:09.036,30562.00,1,B,R,N
20260615 12:00:09.036,30561.75,2,B,R,N
20260615 12:00:09.036,30562.00,1,B,R,N
20260615 12:00:09.036,30562.00,2,B,R,N
20260615 12:00:09.036,30562.00,3,B,R,N
20260615 12:00:09.036,30563.00,2,A,R,N
20260615 12:00:09.036,30562.25,1,B,R,N
20260615 12:00:09.036,30563.00,1,A,R,N
20260615 12:00:09.040,30563.25,3,A,R,N
20260615 12:00:09.040,30562.25,2,B,R,N
20260615 12:00:09.040,30562.25,3,B,R,N
20260615 12:00:09.040,30562.50,1,B,R,N
20260615 12:00:09.044,30563.25,2,A,R,N
20260615 12:00:09.044,30562.50,2,B,R,N
20260615 12:00:09.044,30563.25,1,A,R,N
20260615 12:00:09.048,30562.50,1,B,R,N
20260615 12:00:09.048,30563.25,2,A,R,N
20260615 12:00:09.048,30562.50,2,B,R,N
20260615 12:00:09.048,30562.50,3,B,R,N
20260615 12:00:09.048,30563.25,1,A,R,N
20260615 12:00:09.052,30562.50,2,B,R,N
20260615 12:00:09.052,30563.25,2,A,R,N
20260615 12:00:09.052,30562.50,1,B,R,N
20260615 12:00:09.088,30563.25,3,A,R,N
20260615 12:00:09.088,30562.25,3,B,R,N
20260615 12:00:09.088,30562.50,1,B,R,N
20260615 12:00:09.088,30562.50,2,B,R,N
20260615 12:00:09.108,30563.25,2,A,R,N
20260615 12:00:09.108,30563.25,1,A,R,N
20260615 12:00:09.112,30562.50,3,B,R,N
20260615 12:00:09.112,30562.50,4,B,R,N
20260615 12:00:09.248,30562.50,3,B,R,N
20260615 12:00:09.248,30563.25,2,A,R,N
20260615 12:00:09.248,30563.25,3,A,R,N
20260615 12:00:09.248,30562.50,2,B,R,N
20260615 12:00:09.248,30563.25,2,A,R,N
20260615 12:00:09.248,30562.50,1,B,R,N
20260615 12:00:09.248,30562.25,3,B,R,N
20260615 12:00:09.248,30563.25,3,A,R,N
20260615 12:00:09.260,30562.25,2,B,R,N
20260615 12:00:09.264,30563.00,1,A,R,N
20260615 12:00:09.264,30563.00,2,A,R,N
20260615 12:00:09.320,30563.00,1,A,R,N
20260615 12:00:09.320,30563.25,3,A,R,N
20260615 12:00:09.332,30563.25,4,A,R,N
20260615 12:00:09.332,30562.25,3,B,R,N
20260615 12:00:09.332,30563.00,1,A,R,N
20260615 12:00:09.332,30562.25,2,B,R,N
20260615 12:00:09.332,30563.00,2,A,R,N
20260615 12:00:09.332,30563.00,3,A,R,N
20260615 12:00:09.332,30562.25,1,B,R,N
20260615 12:00:09.332,30563.00,4,A,R,N
20260615 12:00:09.332,30562.00,3,B,R,N
20260615 12:00:09.332,30562.00,2,B,R,N
20260615 12:00:09.332,30562.00,1,B,R,N
20260615 12:00:09.332,30562.75,1,A,R,N
20260615 12:00:09.332,30561.75,2,B,R,N
20260615 12:00:09.332,30562.75,2,A,R,N
20260615 12:00:09.336,30562.75,3,A,R,N
20260615 12:00:09.348,30561.75,3,B,R,N
20260615 12:00:09.352,30561.75,1,T,R,N
20260615 12:00:09.352,30561.75,2,B,R,N
20260615 12:00:09.404,30562.50,1,A,R,N
20260615 12:00:09.432,30562.00,1,B,R,N
20260615 12:00:09.432,30562.00,2,B,R,N
20260615 12:00:09.432,30562.75,3,A,R,N
20260615 12:00:09.432,30562.75,2,A,R,N
20260615 12:00:09.476,30562.00,3,B,R,N
20260615 12:00:09.476,30562.75,1,A,R,N
20260615 12:00:09.476,30562.00,4,B,R,N
20260615 12:00:09.476,30563.00,3,A,R,N
20260615 12:00:09.476,30562.00,5,B,R,N
20260615 12:00:09.476,30563.00,4,A,R,N
20260615 12:00:09.476,30562.25,1,B,R,N
20260615 12:00:09.480,30563.00,3,A,R,N
20260615 12:00:09.512,30563.00,2,A,R,N
20260615 12:00:09.512,30562.50,1,B,R,N
20260615 12:00:09.512,30563.00,1,A,R,N
20260615 12:00:09.512,30563.25,2,A,R,N
20260615 12:00:09.516,30563.00,1,A,R,N
20260615 12:00:09.516,30562.50,1,T,R,N
20260615 12:00:09.516,30562.25,2,B,R,N
20260615 12:00:09.516,30562.25,1,B,R,N
20260615 12:00:09.516,30562.00,5,B,R,N
20260615 12:00:09.516,30563.00,2,A,R,N
20260615 12:00:09.516,30563.00,3,A,R,N
20260615 12:00:09.516,30562.00,4,B,R,N
20260615 12:00:09.516,30562.25,1,B,R,N
20260615 12:00:09.516,30562.25,2,B,R,N
20260615 12:00:09.516,30563.00,2,A,R,N
20260615 12:00:09.516,30563.00,1,A,R,N
20260615 12:00:09.520,30563.25,3,A,R,N
20260615 12:00:09.520,30562.50,1,B,R,N
20260615 12:00:09.616,30563.25,2,A,R,N
20260615 12:00:09.616,30563.25,1,A,R,N
20260615 12:00:09.616,30562.25,3,B,R,N
20260615 12:00:09.616,30562.50,1,B,R,N
20260615 12:00:09.616,30563.25,2,A,R,N
20260615 12:00:09.616,30563.25,1,A,R,N
20260615 12:00:09.628,30563.25,2,A,R,N
20260615 12:00:09.628,30563.25,3,A,R,N
20260615 12:00:09.628,30562.50,2,B,R,N
20260615 12:00:09.628,30562.50,1,B,R,N
20260615 12:00:09.680,30563.00,1,A,R,N
20260615 12:00:09.684,30562.25,2,B,R,N
20260615 12:00:09.684,30563.00,2,A,R,N
20260615 12:00:09.692,30563.00,1,A,R,N
20260615 12:00:09.692,30563.25,3,A,R,N
20260615 12:00:09.692,30563.25,2,A,R,N
20260615 12:00:09.692,30562.50,1,B,R,N
20260615 12:00:09.692,30562.50,2,B,R,N
20260615 12:00:09.692,30563.25,1,A,R,N
20260615 12:00:09.700,30563.25,2,A,R,N
20260615 12:00:09.736,30563.25,3,A,R,N
20260615 12:00:09.748,30563.25,2,A,R,N
20260615 12:00:09.748,30563.25,1,A,R,N
20260615 12:00:09.836,30563.25,2,A,R,N
20260615 12:00:09.836,30562.50,1,B,R,N
20260615 12:00:09.836,30563.25,3,A,R,N
20260615 12:00:09.836,30563.25,4,A,R,N
20260615 12:00:09.836,30562.25,3,B,R,N
20260615 12:00:09.836,30563.00,1,A,R,N
20260615 12:00:09.836,30562.25,2,B,R,N
20260615 12:00:09.836,30563.25,4,A,R,N
20260615 12:00:09.836,30562.25,3,B,R,N
20260615 12:00:09.840,30562.25,4,B,R,N
20260615 12:00:09.840,30562.50,1,B,R,N
20260615 12:00:09.840,30563.25,3,A,R,N
20260615 12:00:09.840,30563.25,2,A,R,N
20260615 12:00:09.840,30562.50,2,B,R,N
20260615 12:00:09.840,30562.50,3,B,R,N
20260615 12:00:09.856,30563.25,1,A,R,N
20260615 12:00:09.856,30562.50,4,B,R,N
20260615 12:00:09.856,30562.50,5,B,R,N
20260615 12:00:09.896,30562.50,4,B,R,N
20260615 12:00:09.900,30563.25,2,A,R,N
20260615 12:00:09.900,30562.50,3,B,R,N
20260615 12:00:09.952,30563.25,1,T,R,N
20260615 12:00:09.952,30563.25,1,T,R,N
20260615 12:00:09.952,30563.50,1,T,R,N
20260615 12:00:09.952,30563.50,1,T,R,N
20260615 12:00:09.952,30563.75,3,A,R,N
20260615 12:00:09.952,30562.50,4,B,R,N
20260615 12:00:09.952,30562.50,5,B,R,N
20260615 12:00:09.952,30562.75,1,B,R,N
20260615 12:00:09.952,30563.75,1,T,R,N
20260615 12:00:09.952,30563.75,1,T,R,N
20260615 12:00:09.952,30563.75,4,T,R,N
20260615 12:00:09.952,30563.75,1,A,R,N
20260615 12:00:09.952,30563.75,6,T,R,N
20260615 12:00:09.952,30564.00,1,T,R,N
20260615 12:00:09.952,30564.25,3,A,R,N
20260615 12:00:09.952,30562.75,2,B,R,N
20260615 12:00:09.952,30562.75,3,B,R,N
20260615 12:00:09.952,30562.75,4,B,R,N
20260615 12:00:09.952,30562.75,3,B,R,N
20260615 12:00:09.952,30563.00,1,B,R,N
20260615 12:00:09.952,30564.25,2,A,R,N
20260615 12:00:09.952,30563.00,2,B,R,N
20260615 12:00:09.952,30564.00,1,A,R,N
20260615 12:00:09.956,30564.25,2,A,R,N
20260615 12:00:09.956,30563.00,3,B,R,N
20260615 12:00:09.956,30564.00,1,A,R,N
20260615 12:00:09.956,30563.25,1,B,R,N
20260615 12:00:09.956,30563.25,2,B,R,N
20260615 12:00:09.956,30564.25,2,A,R,N
20260615 12:00:09.956,30563.25,3,B,R,N
20260615 12:00:09.960,30563.25,2,B,R,N
20260615 12:00:09.960,30563.25,1,B,R,N
20260615 12:00:09.960,30563.50,1,B,R,N
20260615 12:00:09.960,30563.25,3,B,R,N
20260615 12:00:09.960,30564.25,1,T,R,N
20260615 12:00:09.960,30564.25,1,T,R,N
20260615 12:00:09.960,30564.50,1,A,R,N
20260615 12:00:09.960,30563.50,1,B,R,N
20260615 12:00:09.960,30563.50,2,B,R,N
20260615 12:00:09.960,30563.50,3,B,R,N
20260615 12:00:09.964,30563.75,1,B,R,N
20260615 12:00:09.964,30564.75,2,A,R,N
20260615 12:00:09.964,30563.75,2,B,R,N
20260615 12:00:09.964,30564.50,1,A,R,N
20260615 12:00:09.964,30563.75,1,B,R,N
20260615 12:00:09.964,30564.50,1,T,R,N
20260615 12:00:09.964,30564.75,2,A,R,N
20260615 12:00:09.964,30563.75,2,B,R,N
20260615 12:00:09.964,30563.75,3,B,R,N
20260615 12:00:09.964,30563.75,4,B,R,N
20260615 12:00:09.964,30563.75,3,B,R,N
20260615 12:00:09.964,30563.75,4,B,R,N
20260615 12:00:09.964,30563.75,3,B,R,N
20260615 12:00:09.980,30564.75,3,A,R,N
20260615 12:00:09.980,30564.50,1,A,R,N
20260615 12:00:09.984,30564.50,2,A,R,N
20260615 12:00:09.984,30563.75,2,B,R,N
20260615 12:00:09.984,30563.75,1,B,R,N
20260615 12:00:09.984,30563.50,3,B,R,N
20260615 12:00:09.984,30563.75,1,B,R,N
20260615 12:00:09.984,30563.75,2,B,R,N
20260615 12:00:10.004,30564.50,1,A,R,N
20260615 12:00:10.004,30564.75,4,A,R,N
20260615 12:00:10.004,30564.50,1,A,R,N
20260615 12:00:10.136,30563.75,3,B,R,N
20260615 12:00:10.136,30563.75,4,B,R,N
20260615 12:00:10.136,30564.00,1,B,R,N
20260615 12:00:10.136,30564.75,3,A,R,N
20260615 12:00:10.136,30564.75,2,A,R,N
20260615 12:00:10.136,30564.75,1,A,R,N
20260615 12:00:10.136,30565.00,1,A,R,N
20260615 12:00:10.136,30564.00,2,B,R,N
20260615 12:00:10.136,30565.00,2,A,R,N
20260615 12:00:10.136,30565.00,3,A,R,N
20260615 12:00:10.136,30564.00,1,B,R,N
20260615 12:00:10.136,30564.75,1,A,R,N
20260615 12:00:10.136,30564.75,2,A,R,N
20260615 12:00:10.140,30564.75,1,A,R,N
20260615 12:00:10.144,30564.00,1,T,R,N
20260615 12:00:10.144,30563.75,4,B,R,N
20260615 12:00:10.144,30564.75,2,A,R,N
20260615 12:00:10.144,30564.75,3,A,R,N
20260615 12:00:10.144,30563.75,6,B,R,N
20260615 12:00:10.144,30563.75,4,B,R,N
20260615 12:00:10.148,30564.00,1,B,R,N
20260615 12:00:10.152,30564.50,1,A,R,N
20260615 12:00:10.152,30563.75,4,B,R,N
20260615 12:00:10.152,30563.75,3,B,R,N
20260615 12:00:10.152,30563.75,2,B,R,N
20260615 12:00:10.152,30564.50,2,A,R,N
20260615 12:00:10.152,30563.75,1,B,R,N
20260615 12:00:10.152,30563.50,3,B,R,N
20260615 12:00:10.156,30563.75,1,B,R,N
20260615 12:00:10.156,30563.75,2,B,R,N
20260615 12:00:10.156,30564.50,1,A,R,N
20260615 12:00:10.160,30564.75,3,A,R,N
20260615 12:00:10.160,30564.00,1,B,R,N
20260615 12:00:10.172,30564.75,4,A,R,N
20260615 12:00:10.172,30563.75,3,B,R,N
20260615 12:00:10.172,30563.75,2,B,R,N
20260615 12:00:10.172,30564.50,1,A,R,N
20260615 12:00:10.172,30564.50,2,A,R,N
20260615 12:00:10.172,30563.75,1,B,R,N
20260615 12:00:10.172,30564.50,3,A,R,N
20260615 12:00:10.172,30564.50,4,A,R,N
20260615 12:00:10.172,30563.50,2,B,R,N
